CompositeKey,Project,MethodIndex,MethodName,MethodLength,EditDensity,AveUseDefDist,AveUseDefDist/MethodLength,MedDefUseDist,MedUseDefDist/MethodLength,CountLine,CompiledLine,PassedLine,CountStat,CompiledStat,PassedStat,PropLineCompiled,PropLinePassed,PropStatCompiled,PropStatPassed,cyclomatic,ncss,npath,cyc/length,ncss/length,npath/length,InstCoverage-missed,InstCoverage-covered,InstCoverage
jcodec349,jcodec,349,"org.jcodec.codecs.h264.encode.MBEncoderI16x16.transform(Picture,int,int[][],byte[][],int,int)",-1,27,-1,1,-1,1,27,2,1,27,13,12,0.074074074,0.037037037,0.481481481,0.444444444,2,5,2,2,5,2,0,41,1
jcodec377,jcodec,377,org.jcodec.codecs.h264.encode.MBEncoderI16x16.transformChroma(int[][]),-1,27,-1,1,-1,1,27,4,4,27,10,10,0.148148148,0.148148148,0.37037037,0.37037037,2,3,2,2,3,2,0,12,1
jcodec432,jcodec,432,"org.jcodec.codecs.h264.encode.MBEncoderI16x16.putChroma(byte[],int,int,int,int[][],byte[][])",-1,17,-1,1,-1,1,17,5,5,17,9,9,0.294117647,0.294117647,0.529411765,0.529411765,1,5,-1,1,5,-1,0,53,1
jcodec439,jcodec,439,"org.jcodec.codecs.h264.encode.MBEncoderI16x16.restorePlane(int[],int[][],int)",-1,24,-1,1,-1,1,24,7,1,24,15,3,0.291666667,0.041666667,0.625,0.125,4,16,6,4,16,6,6,50,0.892857143
jcodec468,jcodec,468,"org.jcodec.codecs.h264.encode.MBEncoderI16x16.chromaPredBlk2(int,int,int,byte[])",-1,11,-1,1,-1,1,11,1,1,11,6,6,0.090909091,0.090909091,0.545454545,0.545454545,4,11,6,4,11,6,0,47,1
jcodec64,jcodec,64,org.jcodec.codecs.h264.encode.MBEncoderI16x16.extractDC(int[][]),-1,24,-1,1,-1,1,24,2,2,24,6,5,0.083333333,0.083333333,0.25,0.208333333,2,6,2,2,6,2,0,28,1
jcodec76,jcodec,76,org.jcodec.codecs.h264.encode.MBEncoderI16x16.save(),-1,22,-1,1,-1,1,22,1,1,22,6,5,0.045454545,0.045454545,0.272727273,0.227272727,2,3,2,2,3,2,0,15,1
junit4171,junit4,171,"org.junit.runners.model.FrameworkMethod.invokeExplosively(Object,Object...)",-1,29,-1,1,-1,1,29,0,0,29,0,0,0,0,0,0,1,4,1,1,4,1,0,8,1
junit4243,junit4,243,org.junit.runner.JUnitCore.main(String...),-1,18,-1,1,-1,1,18,2,2,18,6,6,0.111111111,0.111111111,0.333333333,0.333333333,2,3,2,2,3,2,2,15,0.882352941
junit4275,junit4,275,"org.junit.runner.Description.createTestDescription(Class<?>,String,Annotation...)",-1,19,-1,1,-1,1,19,1,0,19,7,0,0.052631579,0,0.368421053,0,1,2,1,1,2,1,0,10,1
junit4309,junit4,309,"org.junit.runner.Description.createSuiteDescription(String,Annotation...)",-1,24,-1,1,-1,1,24,2,2,24,8,8,0.083333333,0.083333333,0.333333333,0.333333333,1,2,1,1,2,1,0,7,1
junit4313,junit4,313,"org.junit.runner.JUnitCore.run(Computer,Class<?>...)",-1,22,-1,1,-1,1,22,2,2,22,5,5,0.090909091,0.090909091,0.227272727,0.227272727,1,2,1,1,2,1,0,6,1
junit4385,junit4,385,"org.junit.runner.manipulation.Ordering.definedBy(Ordering.Factory,Description)",-1,24,-1,1,-1,1,24,3,3,24,12,12,0.125,0.125,0.5,0.5,3,6,4,3,6,4,10,12,0.545454545
junit4589,junit4,589,org.junit.runner.JUnitCore.run(Class<?>...),-1,22,-1,1,-1,1,22,4,4,22,7,7,0.181818182,0.181818182,0.318181818,0.318181818,1,2,1,1,2,1,0,5,1
junit4614,junit4,614,"org.junit.runner.Description.createTestDescription(String,String,Annotation...)",-1,30,-1,1,-1,1,30,5,5,30,16,16,0.166666667,0.166666667,0.533333333,0.533333333,1,2,1,1,2,1,0,9,1
junit4678,junit4,678,org.junit.Assume.assumeNotNull(Object...),-1,25,-1,1,-1,1,25,5,5,25,8,8,0.2,0.2,0.32,0.32,1,3,-1,1,3,-1,0,9,1
junit4679,junit4,679,"org.junit.rules.TestWatcher.skippedQuietly(org.junit.internal.AssumptionViolatedException,Description,List<Throwable>)",-1,21,-1,1,-1,1,21,5,5,21,17,17,0.238095238,0.238095238,0.80952381,0.80952381,3,7,4,3,7,4,0,20,1
mybatis-3127,mybatis-3,127,org.apache.ibatis.scripting.xmltags.DynamicContext.appendSql(String),-1,35,-1,1,-1,1,35,12,4,35,16,9,0.342857143,0.114285714,0.457142857,0.257142857,1,3,-1,1,3,-1,0,11,1
mybatis-3260,mybatis-3,260,org.apache.ibatis.logging.slf4j.Slf4jImpl.isDebugEnabled(),-1,30,-1,1,-1,1,30,4,4,30,13,13,0.133333333,0.133333333,0.433333333,0.433333333,1,2,1,1,2,1,0,4,1
mybatis-3282,mybatis-3,282,org.apache.ibatis.scripting.xmltags.DynamicContext.getSql(),-1,25,-1,1,-1,1,25,4,3,25,10,9,0.16,0.12,0.4,0.36,1,2,1,1,2,1,0,5,1
mybatis-335,mybatis-3,35,"org.apache.ibatis.executor.loader.cglib.CglibProxyFactory.crateProxy(Class<?>,Callback,List<Class<?>>,List<Object>)",-1,39,-1,1,-1,1,39,9,7,39,14,13,0.230769231,0.179487179,0.358974359,0.333333333,5,18,10,5,18,10,13,57,0.814285714
mybatis-389,mybatis-3,89,"org.apache.ibatis.scripting.xmltags.OgnlCache.getValue(String,Object)",-1,34,-1,1,-1,1,34,2,2,34,13,13,0.058823529,0.058823529,0.382352941,0.382352941,2,5,3,2,5,3,18,12,0.4
opennlp152,opennlp,152,"opennlp.tools.cmdline.ArgumentParser.validateArgumentsLoudly(String[],Class<T>...)",-1,57,-1,1,-1,1,57,6,4,57,17,16,0.105263158,0.070175439,0.298245614,0.280701754,8,26,24,8,26,24,11,118,0.914728682
opennlp167,opennlp,167,"opennlp.tools.dictionary.serializer.DictionarySerializer.create(InputStream,EntryInserter)",-1,45,-1,1,-1,1,45,4,3,45,22,14,0.088888889,0.066666667,0.488888889,0.311111111,2,9,2,2,9,2,7,24,0.774193548
opennlp47,opennlp,47,opennlp.tools.util.featuregen.FastTokenClassFeatureGenerator.tokenFeature(String),-1,52,-1,1,-1,1,52,4,4,52,29,29,0.076923077,0.076923077,0.557692308,0.557692308,15,44,15,15,44,15,6,87,0.935483871
opennlp98,opennlp,98,"opennlp.tools.ml.maxent.GIS.trainModel(int,DataIndexer,boolean,boolean,Prior,int,int)",-1,39,-1,1,-1,1,39,4,4,39,17,11,0.102564103,0.102564103,0.435897436,0.282051282,2,7,2,2,7,2,0,25,1
spark49,spark,49,spark.utils.ClassUtils.registerCommonClasses(Class<?>...),-1,169,-1,1,-1,1,169,32,32,169,85,83,0.189349112,0.189349112,0.50295858,0.49112426,2,3,2,2,3,2,0,23,1
spatial4j47,spatial4j,47,org.locationtech.spatial4j.io.jackson.ShapesAsGeoJSONModule.getModuleName(),-1,107,-1,1,-1,1,107,11,11,107,43,43,0.102803738,0.102803738,0.401869159,0.401869159,1,2,1,1,2,1,0,4,1
spatial4j56,spatial4j,56,org.locationtech.spatial4j.io.GeoJSONReader.read(Object),-1,131,-1,1,-1,1,131,21,21,131,41,41,0.160305344,0.160305344,0.312977099,0.312977099,1,3,1,1,3,1,0,11,1
spatial4j76,spatial4j,76,"org.locationtech.spatial4j.io.jackson.ShapeAsGeoJSONSerializer.write(JsonGenerator,Shape)",-1,123,-1,1,-1,1,123,44,40,123,66,66,0.357723577,0.325203252,0.536585366,0.536585366,13,92,1,13,92,1,75,341,0.819711538
druid127,druid,127,com.alibaba.druid.pool.DruidDataSource.put(PhysicalConnectionInfo),0,9,0,0,0,0,9,4,4,9,4,4,0.444444444,0.444444444,0.444444444,0.444444444,3,12,5,0,0,0,6,29,0.828571429
druid130,druid,130,"com.alibaba.druid.wall.WallProvider.addBlackSql(String,Map<String,WallSqlTableStat>,Map<String,WallSqlFunctionStat>,List<Violation>,boolean)",0,17,0,0,0,0,17,1,1,17,3,3,0.058823529,0.058823529,0.176470588,0.176470588,7,24,91,0,0,0,0,94,1
druid131,druid,131,com.alibaba.druid.wall.spi.MySqlWallProvider.createExportParameterVisitor(),0,21,0,0,0,0,21,2,2,21,5,5,0.095238095,0.095238095,0.238095238,0.238095238,1,2,1,0,0,0,0,4,1
druid173,druid,173,com.alibaba.druid.wall.spi.OracleWallProvider.createExportParameterVisitor(),0,26,0,0,0,0,26,4,4,26,12,12,0.153846154,0.153846154,0.461538462,0.461538462,1,2,1,0,0,0,0,4,1
druid277,druid,277,com.alibaba.druid.sql.visitor.SQLASTVisitorAdapter.preVisit(SQLObject),0,19,0,0,0,0,19,5,5,19,9,9,0.263157895,0.263157895,0.473684211,0.473684211,1,1,-1,0,0,0,0,1,1
druid321,druid,321,"com.alibaba.druid.wall.WallProvider.recordStats(Map<String,WallSqlTableStat>,Map<String,WallSqlFunctionStat>)",0,20,0,0,0,0,20,0,0,20,9,5,0,0,0.45,0.25,7,15,16,0,0,0,0,63,1
druid354,druid,354,com.alibaba.druid.stat.DruidDataSourceStatManager.ObjectName>getInstances(),0,17,0,0,0,0,17,5,5,17,7,5,0.294117647,0.294117647,0.411764706,0.294117647,4,13,5,0,0,0,3,24,0.888888889
druid363,druid,363,com.alibaba.druid.wall.spi.WallVisitorUtils.initWallTopStatementContext(),0,12,0,0,0,0,12,2,2,12,4,4,0.166666667,0.166666667,0.333333333,0.333333333,1,2,-1,0,0,0,0,6,1
druid406,druid,406,com.alibaba.druid.sql.dialect.mysql.visitor.MySqlASTVisitorAdapter.endVisit(MySqlOutFileExpr),0,15,0,0,0,0,15,5,5,15,11,11,0.333333333,0.333333333,0.733333333,0.733333333,1,1,-1,0,0,0,0,1,1
druid446,druid,446,com.alibaba.druid.wall.WallContext.current(),0,26,0,0,0,0,26,1,1,26,9,9,0.038461538,0.038461538,0.346153846,0.346153846,1,2,1,0,0,0,0,4,1
druid458,druid,458,com.alibaba.druid.sql.dialect.mysql.visitor.MySqlASTVisitorAdapter.endVisit(SQLIntervalExpr),0,20,0,0,0,0,20,6,6,20,8,8,0.3,0.3,0.4,0.4,1,1,-1,0,0,0,0,1,1
druid571,druid,571,com.alibaba.druid.sql.visitor.SQLASTVisitorAdapter.endVisit(SQLBinaryOpExpr),0,20,0,0,0,0,20,6,6,20,13,13,0.3,0.3,0.65,0.65,1,1,-1,0,0,0,0,1,1
druid580,druid,580,com.alibaba.druid.sql.visitor.SQLASTVisitorAdapter.endVisit(SQLCharExpr),0,21,0,0,0,0,21,5,5,21,15,15,0.238095238,0.238095238,0.714285714,0.714285714,1,1,-1,0,0,0,0,1,1
druid582,druid,582,com.alibaba.druid.sql.dialect.oracle.parser.OracleExprParser.createCheck(),0,25,0,0,0,0,25,7,6,25,14,12,0.28,0.24,0.56,0.48,1,2,1,0,0,0,0,4,1
druid598,druid,598,"com.alibaba.druid.pool.DruidDataSourceFactory.getObjectInstance(Object,Name,Context,Hashtable<?,?>)",0,17,0,0,0,0,17,1,0,17,6,5,0.058823529,0,0.352941176,0.294117647,7,14,27,0,0,0,0,57,1
druid605,druid,605,com.alibaba.druid.sql.visitor.SQLASTVisitorAdapter.endVisit(SQLIntegerExpr),0,21,0,0,0,0,21,3,3,21,9,9,0.142857143,0.142857143,0.428571429,0.428571429,1,1,-1,0,0,0,0,1,1
druid634,druid,634,com.alibaba.druid.sql.ast.SQLObjectImpl.Object>getAttributes(),0,23,0,0,0,0,23,5,3,23,11,7,0.217391304,0.130434783,0.47826087,0.304347826,2,4,2,0,0,0,0,12,1
druid650,druid,650,com.alibaba.druid.sql.visitor.SQLASTOutputVisitor.visit(ValuesClause),0,21,0,0,0,0,21,11,11,21,10,10,0.523809524,0.523809524,0.476190476,0.476190476,16,44,300,0,0,0,9,149,0.943037975
druid667,druid,667,com.alibaba.druid.wall.WallContext.clearContext(),0,27,0,0,0,0,27,5,5,27,8,8,0.185185185,0.185185185,0.296296296,0.296296296,1,2,-1,0,0,0,0,3,1
druid780,druid,780,com.alibaba.druid.sql.ast.statement.SQLInsertInto.addValueCause(ValuesClause),0,21,0,0,0,0,21,10,10,21,17,17,0.476190476,0.476190476,0.80952381,0.80952381,2,4,2,0,0,0,0,11,1
druid795,druid,795,com.alibaba.druid.filter.FilterEventAdapter.statementCreateAfter(StatementProxy),0,13,0,0,0,0,13,1,1,13,4,4,0.076923077,0.076923077,0.307692308,0.307692308,1,1,-1,0,0,0,0,1,1
druid809,druid,809,com.alibaba.druid.stat.JdbcDataSourceStat.JdbcSqlStat>getSqlStatMap(),0,24,0,0,0,0,24,4,4,24,7,4,0.166666667,0.166666667,0.291666667,0.166666667,1,7,1,0,0,0,0,21,1
druid834,druid,834,com.alibaba.druid.stat.JdbcStatManager.getInstance(),0,16,0,0,0,0,16,3,3,16,5,5,0.1875,0.1875,0.3125,0.3125,1,2,1,0,0,0,0,2,1
druid871,druid,871,com.alibaba.druid.filter.FilterAdapter.init(DataSourceProxy),0,16,0,0,0,0,16,3,3,16,5,5,0.1875,0.1875,0.3125,0.3125,1,1,-1,0,0,0,0,1,1
druid888,druid,888,com.alibaba.druid.pool.DruidDataSource.Object>getStatData(),0,31,0,0,0,0,31,15,14,31,21,21,0.483870968,0.451612903,0.677419355,0.677419355,1,90,1,0,0,0,0,495,1
druid89,druid,89,"com.alibaba.druid.wall.WallProvider.addWhiteSql(String,Map<String,WallSqlTableStat>,Map<String,WallSqlFunctionStat>,boolean)",0,22,0,0,0,0,22,5,2,22,5,5,0.227272727,0.090909091,0.227272727,0.227272727,9,42,590,0,0,0,0,148,1
druid946,druid,946,com.alibaba.druid.proxy.DruidDriver.createDataSourceId(),0,22,0,0,0,0,22,4,4,22,8,8,0.181818182,0.181818182,0.363636364,0.363636364,1,2,1,0,0,0,0,3,1
druid955,druid,955,com.alibaba.druid.wall.spi.SQLServerWallProvider.createExportParameterVisitor(),0,12,0,0,0,0,12,3,3,12,3,3,0.25,0.25,0.25,0.25,1,2,1,0,0,0,0,4,1
gson17,gson,17,"com.google.gson.internal.bind.ReflectiveTypeAdapterFactory.BoundField>getBoundFields(Gson,TypeToken<?>,Class<?>)",0,136,0,0,0,0,136,11,7,136,27,16,0.080882353,0.051470588,0.198529412,0.117647059,10,29,64,0,0,0,0,136,1
gson38,gson,38,"com.google.gson.internal.LinkedTreeMap.V>find(K,boolean)",0,157,0,0,0,0,157,18,11,157,42,20,0.114649682,0.070063694,0.267515924,0.127388535,13,33,350,0,0,0,6,121,0.952755906
gson45,gson,45,"com.google.gson.internal.LinkedTreeMap.rebalance(Node<K,V>,boolean)",0,132,0,0,0,0,132,29,19,132,53,36,0.21969697,0.143939394,0.401515152,0.272727273,22,43,273,0,0,0,18,161,0.899441341
gson47,gson,47,com.google.gson.internal.JavaVersion.getMajorJavaVersion(),0,148,0,0,0,0,148,18,16,148,51,51,0.121621622,0.108108108,0.344594595,0.344594595,1,2,1,0,0,0,0,2,1
gson56,gson,56,com.google.gson.internal.LinkedHashTreeMap.V>findByObject(Object),0,164,0,0,0,0,164,22,22,164,62,50,0.134146341,0.134146341,0.37804878,0.304878049,3,4,5,0,0,0,3,9,0.75
gson68,gson,68,com.google.gson.internal.reflect.ReflectionAccessor.getInstance(),0,182,0,0,0,0,182,17,17,182,101,101,0.093406593,0.093406593,0.554945055,0.554945055,1,2,1,0,0,0,0,2,1
jcodec136,jcodec,136,"org.jcodec.codecs.h264.decode.PredictionMerger.mergePrediction(SliceHeader,int,int,PartPred,int,byte[],byte[],int,int,int,int,byte[],Frame[][],int)",0,26,0,0,0,0,26,3,3,26,9,4,0.115384615,0.115384615,0.346153846,0.153846154,21,26,523,0,0,0,124,146,0.540740741
jcodec141,jcodec,141,"org.jcodec.codecs.h264.decode.MBlockDecoderUtils.saveVect(MvList,int,int,int,int)",0,20,0,0,0,0,20,1,1,20,5,3,0.05,0.05,0.25,0.15,2,3,2,0,0,0,0,13,1
jcodec145,jcodec,145,"org.jcodec.codecs.h264.decode.MBlockDecoderInter.predictInter16x8(MBlock,Picture,Picture[][],int,int,boolean,boolean,boolean,boolean,int,MvList,PartPred,PartPred,int)",0,17,0,0,0,0,17,2,2,17,7,3,0.117647059,0.117647059,0.411764706,0.176470588,5,28,16,0,0,0,0,441,1
jcodec152,jcodec,152,"org.jcodec.codecs.h264.decode.SliceReader.readInter16x8(PartPred,PartPred,MBlock)",0,22,0,0,0,0,22,2,1,22,10,2,0.090909091,0.045454545,0.454545455,0.090909091,7,15,20,0,0,0,0,158,1
jcodec156,jcodec,156,"org.jcodec.codecs.h264.decode.SliceReader.readRefIdx(boolean,boolean,MBType,MBType,PartPred,PartPred,PartPred,int,int,int,int,int,int)",0,21,0,0,0,0,21,0,0,21,7,7,0,0,0.333333333,0.333333333,2,5,2,0,0,0,0,33,1
jcodec157,jcodec,157,"org.jcodec.codecs.h264.decode.MBlockDecoderInter.decode8x16(MBlock,Picture,Frame[][],PartPred,PartPred)",0,31,0,0,0,0,31,2,2,31,13,8,0.064516129,0.064516129,0.419354839,0.258064516,4,21,8,0,0,0,0,237,1
jcodec160,jcodec,160,"org.jcodec.codecs.h264.decode.MBlockDecoderInter8x8.decodeSub8x8(MBlock,int,Picture[],int,int,int,int,int,int,boolean,boolean,boolean,boolean,MvList,int,int,int,int,int,Picture,int,int)",0,25,0,0,0,0,25,3,1,25,7,6,0.12,0.04,0.28,0.24,1,10,-1,0,0,0,0,140,1
jcodec162,jcodec,162,"org.jcodec.codecs.h264.H264Encoder.copyCol(byte[],int,int,byte[])",0,17,0,0,0,0,17,1,1,17,11,10,0.058823529,0.058823529,0.647058824,0.588235294,2,4,2,0,0,0,0,19,1
jcodec165,jcodec,165,"org.jcodec.codecs.h264.decode.MBlockDecoderInter.predictInter8x16(MBlock,Picture,Picture[][],int,int,boolean,boolean,boolean,boolean,MvList,int,PartPred,PartPred)",0,18,0,0,0,0,18,4,2,18,7,3,0.222222222,0.111111111,0.388888889,0.166666667,4,30,8,0,0,0,0,490,1
jcodec171,jcodec,171,"org.jcodec.codecs.h264.decode.MBlockDecoderUtils.saveMvs(DeblockerInput,MvList,int,int)",0,24,0,0,0,0,24,4,4,24,9,9,0.166666667,0.166666667,0.375,0.375,3,5,3,0,0,0,0,48,1
jcodec21,jcodec,21,"org.jcodec.codecs.h264.encode.MotionEstimator.estimate(Picture,byte[],int,int,int,int)",0,25,0,0,0,0,25,3,3,25,8,7,0.12,0.12,0.32,0.28,10,35,129,0,0,0,2,219,0.990950226
jcodec224,jcodec,224,"org.jcodec.codecs.h264.io.CABAC.readCodedBlockFlagLumaAC(MDecoder,BlockType,int,int,int,MBType,MBType,boolean,boolean,int,int,int,MBType)",0,24,0,0,0,0,24,3,1,24,3,3,0.125,0.041666667,0.125,0.125,7,16,4,0,0,0,0,131,1
jcodec250,jcodec,250,"org.jcodec.codecs.h264.decode.MBlockDecoderUtils.savePrediction8x8(DecoderState,int,MvList)",0,20,0,0,0,0,20,12,12,20,10,10,0.6,0.6,0.5,0.5,1,10,-1,0,0,0,0,74,1
jcodec251,jcodec,251,"org.jcodec.codecs.h264.io.CABAC.readRefIdx(MDecoder,boolean,boolean,MBType,MBType,PartPred,PartPred,PartPred,int,int,int,int,int,int)",0,27,0,0,0,0,27,0,0,27,6,1,0,0,0.222222222,0.037037037,26,21,576,0,0,0,0,157,1
jcodec254,jcodec,254,"org.jcodec.codecs.h264.H264Encoder.collectPredictors(Picture,int)",0,15,0,0,0,0,15,6,5,15,13,11,0.4,0.333333333,0.866666667,0.733333333,1,7,-1,0,0,0,0,73,1
